Speaker,Dialogue
jones,Are. you injured!?
jones,"I'm gonna take you in through an escape trunk! Jones hooks Ryan to the line. Salt stings Ryan's eyes. His, breathing's ragged."
ryan,Wait a minute!
jones,"Listen, you son-af-a-bit h. I'm only gonna tell you once. Stick this fucking thing in your mouth and breathe! Ryan takes the mouthpiece, inhaling and exhaling rapidly. The helicopter circles above. Jones drags Ryan"
ryan,Jesus Christ! I cant believe it! Jesus Christ --
mancuso,Take it easy --
ryan,"When I hit the water, it was like Ice. I thought I was going to freeze --"
mancuso,Slow down. You're hypervent it sting.
mancuso,What the hell are you yammering about?
ryan,I have to talk to -
mancuso,Mr. Thompson. Get this man some dry clothes and coffee.
mancuso,I'Il be in the Conn.
jones,"No, sir, captain. operating as before."
ood,Captain. Battle stations are manned.
mancuso,Very well.
ryan,What do you mean battle stations?
mancuso,And I have been ordered to blow him out of the water if he stays on a course to the United States or demonstrates any hostile intentions.
ryan,Wail!
mancuso,All. stop i Come left and stay in his baffles. Rig for quiet running.
ryan,"Listen to me, Captain. There must be some way you can establish contact without violating your orders. I'm telling you, he wants to defect."
mancuso, AIL back two-thirds. Nobody moves. Jones glances at Mancuso. Mancuso stares at Ryan The ofSt r of the deck's e d
ood,"Sorry, sir. Would you repeat --"
mancuso,"I said, aill back two-thirds!"
helmsman,Helm answers. AIL back two-thirds. Hell RINGS. Ship SHUDDERS. Ryan's ears pop. Jones glares at
mancuso,AIL shop!
ramius,"in the Conn on Red October, surrounded by activity. Urgently, he speaks into a mike:"
ramius,"Sonar, this is Ramius. Can you identify the contact?"
mancuso,"in the Dalla' Conn, on the deck. Thompson's at fire control. Ryan is to Mancuso's left. Crew's at battle stations."
mancuso,Flood tubes one and two and make torpedos ready in all. respects.
mancuso,"My orders are specific, Mister."
thompson,Tubes one and two flooded and ready in all respects.
ramius,as before in Red. October's -Conn. The crew has come to battle stations. Borodin is at fire control..
borodin,Shall I flood the tubes?
ramius, No. Lock the (ring solution into computer. Do not flood the tubes.
mancuso,"on the DaIIas in the Conn. Eyeing Ryan, Mancuso opens a mike:"
mancuso,"What's he doing, Jonesy? Has he l f ooded his tubes?"
jones,"Negative, Captain. He's just matting there. Hold on --"
ryan,What does it mean?
mancuso,"It means, he's a very cool customer,"
your rus,sian. He knows we're here and that we are ready to fire. But he's not going to provoke us. He's heading to periscope depth to see what's on the surface.
jones,"Conn, sonar. My only contact is Sierra thirty-five, Red October. Bearing two- seven-zero."
mancuso,"Conn, aye. Fire control, range to target?"
thompson,Range is three hundred yards.
mancuso,Diving oar make your depth sixty- f f ve feet.
borodin,Weapons are armed. Tubes one and two are not ficoded.
quartermaster,"Bearing zero-nine-zero. in the Conn, Mancuso is glued to his scope just like Ramius. Ryan can hear his heart nq:"
mancuso,"All right, Mr. Ryan. You wanted to:. talk to him. There he is. What do you want to say? Ryan chooses his words carefully. As he does, Mancuso hits a periscope light in morse:"
ryan,"American government told you intend to launch mis. lc s. Do not approach U.S. coast. Repeat. Do not approach U.S. coast, or you .w>7 . be attacked. If you understand, ping once."
mancuso,He can do that. But is he gonna do that?
mancuso,I'D. be dammed.
ryan,Just send it.
ramius,Verify the range one more time.
borodin,"But Captain, I just --"
ramius,"Give me a sounding, ' Vasily! Ping once only. Borodin goes to work. Ramius stares at Melekhin. Melekhin frowns. What the hell is happening?"
mancuso,Down scope.
ryan,"(to Mancuso,.,"
mancuso,"Ryan, what's going on?"
the deep,"black as night, reverberating with eerie nightmares. From the cloying dark, Red October rises, a shimmering phosphorescent giant."
melekhin,"Valve three shut. He shuts a valve with a large wrench. Turning a page, Petrov"
petrov,Place flask under valve four and draw one hundred m peter coolant sample.
melekhin,"Placing flask under valve four. Drawing sample. A tiny stream of fluid fa]ls into the flask. Unexpectedly, an ALARM GOES OFF. Technicians freeze."
petrov,"Shut the valve and secure the sink! Melekhin shuts the, valve. Petrov stares at the alarm. Below it, a meter is flashing red:"
borodin,Do you think they will let me live in Montana?
ramius,"I think they w91 let you live wherever you want, my find."
borodin,Good. Then I will raise rabbits in Montana and marry a round American
ranius,"Keep your vcadoe down, Doctor. There are several explanations -"
petrov,"Listen to me. Radioactive fuel is in the water. If it gets into our air, it could ' loll us all!"
ramius,"I said, keep your voice down. The"
ramius,it's probably a piece of corrosion in the pipes. That happens. Now let's take' another sample. But quietly. We don't want to panic the crew.
engineering,minutes later. Melekhin and Petrov prepare to draw another sample at the sink. Ramius stands behind them. Technicians to the rear. Melekhin struggles with the valve:
melekhin,"I may have shut it too hard. Grabbing the wrench, Ramius leans his weight on it. Suddenly, the"
ramius,Evacuate the compartment-' Technicians scramble for the door. Searing hot steam chokes the compartment. Melekhin SCREAMS:
melekhin,in try and stop the leak. Everybody get the hen out of here!
ramius,Get us to periscope depth.We ]i ventilate!
borodin,"Captain. L,ieubenant Tbi3JsJ reports the sea state is too rough to launch the rafts' over the she. The men will be gushed!"
ramius,"All right. Instruct the crew to secure the rafts to the deck. When all. personnel are aboard the rafts, we will scuttle the ship out from under us!"
kamarov,"Captain, Major Tbilisi reports the crew are secured in rafts and rafts are tied down. We should join the crew and scuttle the ship."
petrov,I think so. I --
borodin,U.S. Knox class frigate. She's flashing light. I']]. read.
the frigate,"bow slicing through the freezing ocean at flank speed. On the fantai, a helicopter prepares to take off, ROTORS HOWLING"
pilot,Torpedo Inputs?
sensor operator,Set and veri ed as ordered.
pilot,"Roger that, Bravo One. Five hundred yards to the drop paint. Torpedo is armed and ready."
curry,Seahawk One reports torpedo armed and ready to fire. Requests final authorization to drop.
petrov,I protest! What authority do you have to fire? I protest!
curry,Seahawk One reports torpedo is launched and running normally at forty knots. I have it on sonar.
admiral greer,"in a white uniform and cap. Beside him, Skip Tyler, leans on his cane, concentrating on Curry's display."
curry,Torpedo has detonated.
greer,"And you understand, Lieutenant. I was never here. That torpedo did not self-destruct. It hit the target. Right?"
mancuso,in the Conn aboard the Dallas with Thompson. Mancuso has a .45 in a holster on his belt. Thompson reads a message:
thompson,"Frigate reports phase one completed, Captain. We are ordered to proceed."
mancuso,OK. Now comes the weird part. Thompson fo lows Mancuso out of the Conn into
a passageway,running aft. Mancuso and Thompson move at speed. Mancuso is far
mancuso,"I don't like leaving the boat, Phil. But the orders are specific."
thompson,"We're gonna be f ne. Rounding a corner, they start"
mancuso,"This has got to be the craziest stunt I've ever heard of. There's only about two ml]]k n things that can st]l. go wrong. At the bottom of the ladder, they enter"
a passageway,"Ahead of them Jones and Ryan wait by a ladder beneath an open hatch. Like Mancuso, Jones is armed. Jones starts up the ladder. Ryan follows. Mancuso turns to Thompson:"
mancuso,Listen. If anything --
thompson,"Captain. We'll be all right. Mancuso climbs up the ladder, disappearing through the hatch. Thompson closes it."
steiner,OX. Passengers are aboard. Check-off complete. Request clearance to lift-off.
copilot,Eighty percent capacity. Homing beacon is five degrees to the right. Recommend new course zero-seven-five. Range now five hundred yards.
steiner,"Roger. Coming right to course zero-seven- ive. Make initial preparations to land. The copilot starts toggling switches. Behind him, Mancuso checks the .45 in his holster. Ryan watches."
copilot,Contact is two hundred yards below. One hundred yards ahead.
steiner,Roger.
copilot,We have a seal. Skirt is dry.
steiner,"Roger. Open the hatch. Getting up, the copilot heads for the hatch."
mancuso,Wait.
mancuso,And he can't change his mind?
ryan,He's not going to change his mind.
mancuso,"Willing to bet your life on that.' Ryan stares at the pistol. Sighing, he puts it in his jacket. Copilot opens the hatch. In the gloom below, another hatch. Copilot raps on it. Somebody opens the lower hatch. Mancuso, Jones and Ryan climb down into"
ryan,Russian Cigarette?
ramius,"Gentlemen, I am Marko Ramius. I and my offers request political asylum in the United States."
ryan,"You have a good memory, Captain. We meet briefly years ago. But I'm not a naval commander. I work for the CIA."
ryan,"Easy, Captain. I'm not an agent. I'm just an analyst."
kamarov,Torpedo! Americans are shooting at us.
jones,Wrong. Ours growl. Yours whine. It's Russian!
greer,"leaning over Curry's console in the CIC aboard the frigate. Agitated, Curry works his computer."
greer,What do you mean there's another torpedo? Where in hell did it come from?
tupolev,"in the Conn aboard the Konovalov. His crew's at battle stations. Bonavia mans fire cost 'aL opening a mike, Tupolev SHOUTS:"
tupolev,Sonar. Why hasn't our torpedo impacted?
beaumont,"New oorrtact. Sierra four-one, bearing zero-one-zero. Aku]a c1a..s Soviet submarine."
thompson,What's the status of Red October?
beaumont,Dead in the water.
thompson,They can't maneuver with the goddam DSRV stuck to them.
ramius,Get back to engineering and give me some power!
steiner,I think somebody just shot a torpedo at us!
mancuso,"No shit, buckwheat. Get the hell. out of here!"
ramius,"No, Vasily. I need you in fire control. We must track whoever's out there. Borodin heads for fre control. Ramius tosses Ryan into the chair behind the helm :"
ramius,"Do exactly as I tell you! Stunned, Ryan grabs the helm. Jones and Tbilisi, must have made it to sonar. Speakers CRACKLE:"
mancuso,"No! That's wrong. Ryan, don't turn that goddam wheel! Ryan stares at Mancuso then at Ramius. Deciding, he turns the helm left, coming to course zero-two-zero."
ramius,I know.
greer,Mother of God.
thompson,Why is he heading into the torpedo? Is he trying to kill himself?
cob,Mr. Thompson. We have a solution on the Soviet Akula. Shouldn't we shoot back?
ryan,Pardon?
ramius,What books did you write?
ramius,I know this book. I have read some parts of it.
ryan,What happened?
mancuso,"Combat tack, Mr. Ryan. By turning into the torpedo,, Ramius closed the distance before it could arm itself. I never would have thought of it."
ryan,So we're safe?
ramius,"Not yet. Right now, the Soviet Captain, a man named Tupolev is removing the safety features on all his weapons. He won't make the same mistake twice. Behind Ramius, Ryan spots a SHADOW at the rear of the Conn. He can't believe his eyes. The goddam shadow has a pistol in hand."
beaumont,Jesus Christ. Gunge.
thompson,Gunfire?
tupolev,Hurry up goddammit! I want all the enabling devices disconnected!
bonavia,"Captain, I cannot go any faster."
borodin,"I would have like to have seen Montana. And the Indians.  captain? - _. He dies. RAGING, Ramius POUNDS the BULKHEAD. Kamarov notices a light on a panel:"
kamarov,He's in the missile compartment!
mancuso,But the control is blasted to hell. I can't shoot.
ramius,"Then get behind him and stay there. Don't let him put you in his sights or we're all dead. Mancuso tosses Ramius his .45. Catching it, Ramius splits. Ryan follows."
tupolev,"a caged tiger in the Conn on the Konovalov. Bonavia turns, looking back at him :"
bonavia,Enabling devices are removed.
tupolev,Damn.
ramius,"He'll break into a panel and short -circuit the wiring on a missile. We'll be blown to pieces. Taking a deep breath, Ryan follows Ramiais into the"
missile compartment,"coming face-too-face with a BARRAGE of GUNFIRE. Ramius is HIT. Ryan drags him into a space behind an electrical panel. Mercifully, the shooting STOPS. Ryan checks Ramius. His shoulder's a mess. Mind riling, Ryan studies his surroundings. He's never felt so alone. The compartment is vast, dominated by twenty tussle tubes six feet"
ramius,"We must stop him before he gets into a panel.. Ryan stares at Ramius. Ramiii isn't gonna stop anybody. Resigned, Ryan finds the .45 Mancuso gave him in his pocket,"
ramius,"Be careful what you shoot at in here, Ryan. The compartment is very sensitive. In a daze, Ryan starts walking aft, still MUMBLING:"
ryan,"Be careful what you shoot at, Ryan. Very sensitive.. .in here..."
ryan,"Sensitive stuff...in here ...I have to... be careful... of course. The ship turns. Wall becomes cuing. Grabbing the catwalk, Ryan hangs at a ninety degree angle. GUNFIRE. Bullets RIP into the BULKHEAD inches from his HEAD:"
curry,The Akula is too fast. No way Red October can stay behind her. lt's only a matter of time now.
jones,"Another torpedo, Captain. It has enabled and is active. It has acquired us and is homing."
the deep,"Red October looms into view. To the right, the Konovalov shimmers in the dark. Between them, the torpedo appears. PINGS grow CLOSER and CLOSER. At the last minute"
the dallas,"raves into view, rocketing forward at full, bore, streaking between Red October and the torpedo. it's really something."
curry,Jesus Chi i t.
curry,The Dallas has moved between Red October and the torpedo. The torpedo is chasing the Dallas now!
beaumont,"Conn, sonar. Torpedo is in acquisition. Range five hundred yards and c3nsing. You've done it, Mr. Thompson!"
thompson,"Chief, release counter-measures and emergency blow all main valves. Let's hope to Christ this works!"
it's loginov,"the cook's assistant who witnessed the Putin key exchange. He's got a hot wire in each hand. Time stands sthl. Ryan stares at Loginov. Loginov stares back. There's something in the Loginov's eyes, an uncompromising, irrational vi lainy that asks no forgiveness. For a moment, Ryan's paralyzed, a rabbit before a cobra. Deliberately, Loginov begins to move his hands together, bringing the wires closer. Ryan tri es to speak. He can't. Loginov's grin cracks wide like a rotten egg."
ryan fires,"Flame LEAPS from the BARREL of the .45. The pistol KICKS like a MULE. Loginov is delivered to eternity. Impotent, the wires fall to the floor."
bonavia,Directly ahead. Range five hundred yards.
tupolev,Got him. Match bearings and the.
bonavia,We are too close. I have to set
tupolev,Shoot now! Tupolev pulls the lever himself.
mancuso,Left full rudder!
tupolev,Wait. I -
bonavia,"The weapon was not properly programmed. PINGS CLOSER. LOUDER. Finally, PINGS become a SPINE- TINGLTNG HOWL. Bonavia SHOUTS:"
ramius,Captain Tupalev has just provided your pantomime with the one thing you could never have managed.
pelt,in his office seated across from Lysenko:
pelt,"With the depth of the water and the wreckage scattered over such a wide area, it we]. be a long time before anything is recovered. Your people are already interviewing the crew and making arrangements for their r turn. (Lysenko nods,"
lysenko,I appreciate your candor in the matter.
lysenko,There is another matter... One I am reluctant to -
pelt,No. Please go ahead.
lysenko,"One of our submarines, an Akula, was last reported in the Reykjanes Ridge. We have not heard from her for sometime. Pelt stares at him blankly, time hangs suspended. Finally, Peat reaches far the bridge of his now as if to stave of a ]dtler"
pelt,You've lost another submarine?
a driver,"standing beside a limousine outside the Executive Office Building. Fuming, Lysenko approaches. The driver smiles. Not a good idea."
lysenko,"Shut up! Don't speak to me Boris. Don't ever speak to me unless I speak to you first. And wipe that smile off your face! Lysenko pBe into the limo, slamming the door as hard as he can. Locked inside, he starts shouting and hitting things."
bright moonlight,on the tree studded bank of a large coastal river. A gentle breeze touches the trees and punctuates the silence. Crickets and frogs sing on the shore:
ryan,We're two hundred miles from the nearest naval base.
ramius,"Interesting notion, hiding a submarine in a river."
ryan,I grew up not far from here.
ramius,There is one question you have not asked me.
ryan,Why?
ramius,We. are standing on part of the reason. I've spent my life preparing to fight a war I hoped would never happen. This ship was not built to fight such a war. it was built to start one.
ryan,Your wife?
ryan,Fishing?
ramtus,"Fishing. Taking a deep breath, Ramius studies the surrounding hills. Lights from farms twinkle in the night air."
a stewardess,"walking down the aisle of an airplane, checking passengers. Stopping near the front of the cabin, she glances down at"
ryan,"sound asleep in his seat, empty tea cup on a tray beside him. A blanket hangs on one log. In the seat next to him"
