Speaker,Dialogue
seamus,Figured enough to know there's an odd man out and I'm looking at him.
gregor,"I think not.  I have, of course, taken the precaution of wiring the briefcase to explode five seconds after it opens.  Unless, of course, I deactivate it before it goes off."
deirdre, That fucking figures...
gregor,"Should any of you decide to rush me, I'll kill myself and whoever happens to be near me at the time."
mikhi,And more importantly --
gregor,I'll destroy whatever's in the case.
seamus,"It looks, Gentlemen, as if we're gonna have to sit down to table and work out an agreement."
mikhi,What was that?
vincent,That's one less I owe you...
deirdre, You two stay here and watch our mutual interest.
sam,"Let's work our way through the building. I'll take one wing, you take the other."
sam,"Watch your back, Vincent."
seamus,"I can't take it anymore.  Watch him, man, I'm going out and finish what needs finishing!"
sam,"Go on, them..."
deirdre,"Let it go, Sam, walk away."
deirdre,God damn it!
gregor, We'll die if we stay here!
mikhi, You'll die if you leave here.
vincent,You have to stop doing that!
sam,I'll work on it...
seamus,"It's you...  You're the one did this to my face, are you?"
sam,That's me.
seamus,Have a nice afterlife.
seamus,"Deirdre, do for him, woman, put a fucking bullet in his head!"
seamus,"Do it, for Christ's sake, do it so we can find that stinking Gregor, he's got the bloody package!  For God's sake, you're a soldier..."
seamus," You're one of us...You been born and bred with your own people, you can't go against your nature.  C'mon, girl, I'm you're people."
deirdre,"I'm no girl, Seamus..."
deirdre,And you ain't nobody's people.
sam, Let's get him out of here...
vincent,Finish the job...
sam,And now...
vincent, Finish it!
deirdre, Sam...
vincent,I'm really sick of you saving my life.  Go out and get the bastard.
deirdre,He's got the briefcase rigged to explode five seconds after anybody other than himself tries to open it.
sam,"Deirdre, wait up --"
gregor,"You might have made a good field agent you arrogant American prick, but you're not smart enough to go up against me."
gregor,"Go ahead, shoot... Shoot and kill the bitch, I don't care.  And yet you don't shoot.  Interesting. Put down your weapon and walk away."
deirdre,"Don't do it, Sam!"
gregor,Shut up!
deirdre,"He'll kill me anway, Sam, shoot though me and kill this fucker."
seamus, Shoot that traitorous bitch and I'll let you live.
sam,Are you alright?
deirdre,Alright?  It's bloody fucking freezing in here!
detective,I need to speak with that man.
sam,"I'm sorry, I can't allow that."
sam,Call that number and ask them what you should do.
doctor,"You can see your friend, now."
sam,Thank you very much.
doctor,The field dressing you put on saved his life.  Where di you learn to do that?
sam,"Here and there, I guess."
vincent,You son-of-a-bitch...
sam,What?
vincent,You speak French.
sam,What of it?
vincent, Nothing...
vincent," ""Your field dressing saved his life."" That's three I owe you."
sam,"You don't owe me a goddamned thing, Vincent, and you know it.  You stepped in front of a bullet for me.  I owe you a heavy debt."
vincent, I know.
sam," You better get some sleep, alright?"
vincent,Tell me something first.  The package: what was it?
sam,"I don't know.  Nobody knows, except a bunch of people who are too dead to tell us.  There's probably a couple of guys back at the Company who know, but I don't think they plan to tell me anytime soon."
vincent,What happened to it?
sam,Gone.  Destroyed.
vincent, I guess that's for the best.
vincent,"Sam, when Gregor had Deirdre by the lake, you could have killed the two of them with one shot.  You could have had the package, finished the job.  But you didn't, you sacrificed the job to save her life.  Why?"
sam,It's what you would have done.
sam,"I told you, I quit."
vincent,"Just to keep me company, Sam -- I hate smoking alone.  How about you?  I thought all you IRA types smoked."
deirdre,"Only the stupid ones.  Cigarettes kill more patriots than bullets.  Besides, I'm not IRA no more."
vincent,So where do you go from here?
deirdre,"I don't know.  I was thinking...Maybe the three of us might partner up -- guns for hire, that sort of thing."
vincent,I'm up for that...
sam,Not me.  You work too often with the same people and you become friends -- clouds your judgement.
deirdre,"Come off it, Sam -- if we weren't friends already we wouldn't be here now, would we?"
vincent,"She's got a point.  Besides, I know of a job that's available."
sam,How much does it pay?
punk,This is for Seamus!
vincent," We have to go, Sam, we can't be here."
vincent, Let's go!!
vincent, Doctor's orders...
